ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,AGE_SEG,proba_logreg,pred_logreg,proba_logreg_aligned,pred_logreg_aligned,proba_xgb,pred_xgb,proba_xgb_aligned,pred_xgb_aligned
61188M03VD,53,M,552264,436,3,0.859531319,1,0.678150243,1,0.9308226,1,0.2612763,0
87153Q46NS,32,M,1316617,557,4,0.987686863,1,0.893309159,1,0.917999,1,0.8877278,1
73256M28EG,58,F,656878,294,2,0.546931801,1,0.25426246,0,0.4377411,0,0.2620087,0
81777Q72LF,52,F,1734188,572,4,0.993297494,1,0.903300729,1,0.83748424,1,0.9256638,1
04105I66OK,50,M,895259,387,3,0.937530773,1,0.741518985,1,0.8991605,1,0.8167674,1
35005Z28VD,60,F,1136405,623,4,0.967797356,1,0.803605505,1,0.79458463,1,0.88168967,1
67056Y98KE,29,M,1337282,102,1,0.8964903,1,0.466880727,0,0.69207776,1,0.61206806,1
18517L00FB,65,M,452024,460,3,0.80548984,1,0.637042146,1,0.81554675,1,0.17478764,0
78530A76IF,53,M,669429,113,1,0.550469786,1,0.252531827,0,0.4810855,0,0.3281618,0
83514S02OO,38,F,1432897,213,2,0.914545412,1,0.482318672,0,0.6193246,1,0.50483716,1
43918F36JN,37,F,1587885,161,1,0.923516693,1,0.461453267,0,0.31369096,0,0.30593878,0
21914H31BC,26,F,955823,299,2,0.787347723,1,0.394401795,0,0.6912758,1,0.46777534,0
13826P33XO,34,F,536307,39,1,0.470316458,0,0.239639361,0,0.43265244,0,0.085465305,0
64926W16JD,44,F,1369216,571,4,0.98482664,1,0.86192018,1,0.8892629,1,0.82161367,1
71393H17NR,51,M,1428376,153,1,0.894190274,1,0.425484194,0,0.39248937,0,0.48759773,0
79498W53RZ,26,F,790964,714,4,0.949127381,1,0.804651204,1,0.90862846,1,0.84500694,1
75280B31OK,25,F,1187524,394,3,0.971421249,1,0.812411659,1,0.8955136,1,0.6483048,1
79484G80KY,54,M,934711,341,2,0.757462385,1,0.361027468,0,0.41832688,0,0.35635003,0
44811L77HJ,64,M,1539832,190,1,0.905910807,1,0.418062851,0,0.33068094,0,0.42478085,0
64455X77ND,54,F,1976455,198,1,0.963467158,1,0.569121829,1,0.34608552,0,0.4768909,0
27514B58YA,41,F,1374099,371,3,0.978349656,1,0.811789949,1,0.91841966,1,0.8099032,1
78159F28OO,57,M,1392457,953,4,0.986443028,1,0.871003871,1,0.79390055,1,0.9378313,1
55700Z32GM,50,F,1126153,397,3,0.956208456,1,0.750637866,1,0.8925796,1,0.78384465,1
55617B41WO,58,F,548966,751,4,0.87530504,1,0.708719896,1,0.9350054,1,0.5364202,1
02495X41HS,49,M,1402243,265,2,0.91468593,1,0.494617733,0,0.5123952,1,0.58167285,1
07881W69OW,48,M,1406788,357,2,0.91646057,1,0.498617341,0,0.6104954,1,0.5884011,1
75813A59QA,32,F,717852,5,1,0.589220763,1,0.2654862,0,0.39906743,0,0.31416926,0
91195V26MC,60,M,1620852,921,4,0.992053147,1,0.897142979,1,0.8191929,1,0.9535389,1
35016G27VY,47,M,887668,716,4,0.958234306,1,0.81577545,1,0.92960185,1,0.8574111,1
89590Z38KH,38,M,1808392,386,3,0.994195661,1,0.909942219,1,0.9301537,1,0.92216444,1
20318H49EV,65,M,1934762,114,1,0.962542256,1,0.572412573,1,0.32923475,0,0.42080712,0
05853J41PW,57,M,1157256,74,1,0.799516091,1,0.345544958,0,0.34138262,0,0.5484405,1
66970N52OG,63,M,1426711,844,4,0.98666812,1,0.866634291,1,0.7794336,1,0.8977496,1
81553A94IB,61,F,701611,190,1,0.496391024,0,0.203826038,0,0.39680302,0,0.25593707,0
11986G81BV,34,M,738608,423,3,0.924077389,1,0.747222431,1,0.85526496,1,0.841698,1
88166C28DZ,56,M,991859,163,1,0.726880047,1,0.306784638,0,0.37780893,0,0.3292921,0
16745P21WA,28,F,922417,901,4,0.962084673,1,0.823614454,1,0.8850042,1,0.8095079,1
25608U65YO,54,F,1116165,419,3,0.953126773,1,0.739381725,1,0.9092236,1,0.82807845,1
29127L85ZE,34,M,781268,269,2,0.727803328,1,0.375484507,0,0.68347365,1,0.47044045,0
66389L01ZR,52,M,1814225,676,4,0.99552845,1,0.928802955,1,0.85489345,1,0.9286528,1
21847M61XK,43,F,940460,295,2,0.745429927,1,0.344644688,0,0.471169,0,0.29864034,0
28446R14WF,39,F,1084425,743,4,0.971093541,1,0.830098488,1,0.8769378,1,0.82929564,1
52406P71MV,26,M,870601,973,4,0.965517161,1,0.846833692,1,0.92950153,1,0.79025567,1
76385U95UX,63,M,1366951,368,3,0.976908807,1,0.803313501,1,0.81434757,1,0.81892914,1
87818B19HE,49,F,801290,105,1,0.592567503,1,0.239800434,0,0.25399715,0,0.14583097,0
27398T29ZM,42,F,1070002,615,4,0.969036681,1,0.822705004,1,0.863451,1,0.838302,1
62716R65BF,59,M,1760239,1010,4,0.994453736,1,0.916998555,1,0.8111826,1,0.9282178,1
94044O02LN,45,F,1234342,120,1,0.819027476,1,0.349732976,0,0.28282347,0,0.28521445,0
57312E76TL,26,M,973297,112,1,0.782115196,1,0.380660503,0,0.69806784,1,0.47010246,0
31728Z11IF,39,M,1690738,998,4,0.994753119,1,0.925574351,1,0.90704805,1,0.95127636,1
20262I03XP,48,M,936066,93,1,0.717231367,1,0.31424635,0,0.57073313,1,0.317896,0
62090S08OC,35,M,1317306,689,4,0.987280841,1,0.890055942,1,0.92574924,1,0.89802116,1
13980D57VD,42,M,1754086,588,4,0.995365519,1,0.929997754,1,0.90917826,1,0.92407703,1
00645H97QO,64,F,1483483,203,2,0.900061526,1,0.421689651,0,0.3539714,0,0.4247428,0
55511K63KF,53,F,920285,276,2,0.712664225,1,0.314095209,0,0.4086525,0,0.20344006,0
06882K83WK,60,M,1269955,388,3,0.971683811,1,0.793939574,1,0.79726297,1,0.788606,1
56957Y96DV,47,M,1168017,353,2,0.85890832,1,0.442773379,0,0.5861742,1,0.48832926,0
06984X10OX,64,M,1128765,57,1,0.773979478,1,0.319886463,0,0.33068094,0,0.49191207,0
29388W21PP,36,F,1287962,340,2,0.883809225,1,0.453608055,0,0.5540597,1,0.448162,0
96356H66RZ,40,F,1214228,76,1,0.820071615,1,0.358422801,0,0.3044897,0,0.27939442,0
54630F47FX,31,M,1185140,252,2,0.884298006,1,0.493962616,0,0.6305041,1,0.47631326,0
19202V03WT,45,F,813746,733,4,0.940725005,1,0.772332554,1,0.90020305,1,0.8146146,1
25529L08UB,60,M,1480714,632,4,0.988733292,1,0.876978281,1,0.8191929,1,0.92916507,1
86174J18ID,40,F,959560,308,2,0.760788179,1,0.357622722,0,0.5540384,1,0.32626286,0
10727G68SN,33,F,610349,353,2,0.588916737,1,0.305758972,0,0.5901134,1,0.10877456,0
91753Q81UL,47,F,1127231,328,2,0.817272023,1,0.381096863,0,0.5013641,1,0.43405098,0
34181W79RQ,60,F,1215059,390,3,0.960525784,1,0.748678646,1,0.8175113,1,0.81402105,1
20958M89OV,53,M,593025,145,1,0.502605786,1,0.243052729,0,0.5649945,1,0.11419779,0
77344C77WG,61,F,677247,134,1,0.481081953,0,0.201292169,0,0.3817684,0,0.2527695,0
04446O29ES,53,M,1569926,220,2,0.939790455,1,0.529673107,1,0.44554898,0,0.456746,0
53744C18JC,29,M,1420629,87,1,0.914387928,1,0.486443581,0,0.69207776,1,0.6122331,1
52010V10UA,31,M,1050733,79,1,0.804574179,1,0.3852514,0,0.6835818,1,0.5502003,1
31002S91NU,35,F,975402,826,4,0.963955647,1,0.820317031,1,0.89493895,1,0.8435172,1
64750H60AE,61,M,476314,333,2,0.476344751,0,0.267709596,0,0.45564666,0,0.09437135,0
52647Q31SW,25,M,699526,406,3,0.924460536,1,0.761346643,1,0.91611904,1,0.835391,1
24493P72CM,32,M,1145600,53,1,0.837831507,1,0.409894959,0,0.69536144,1,0.6522111,1
02008S86PL,46,M,1353235,520,4,0.986814758,1,0.880707761,1,0.93555737,1,0.9230709,1
37140G10HE,27,F,795129,52,1,0.648563431,1,0.287961587,0,0.5508183,1,0.31678718,0
86236X82BQ,31,M,928304,61,1,0.751614178,1,0.355843692,0,0.6835818,1,0.44222507,0
21560R39QP,47,M,1424955,844,4,0.988840274,1,0.88638278,1,0.92960185,1,0.8856163,1
32916W56TD,52,M,1674744,396,3,0.990489638,1,0.873676482,1,0.8746941,1,0.9391153,1
36120R25CY,54,M,1740542,93,1,0.947087152,1,0.528668747,1,0.41386676,0,0.45309642,0
01415D51KG,63,M,1885298,569,4,0.995753735,1,0.92773391,1,0.7794336,1,0.89727587,1
86945J63QH,44,M,1418490,83,1,0.899358431,1,0.442949758,0,0.49624813,0,0.502518,1
64182M59WZ,25,M,1409251,5,1,0.915748081,1,0.495322594,0,0.6968352,1,0.59156585,1
95351T60TW,45,F,1238562,362,3,0.968442353,1,0.783661024,1,0.9184157,1,0.8278203,1
74758J35LJ,37,M,1262206,268,2,0.896452385,1,0.496239407,0,0.63881755,1,0.5188021,1
36962O99NN,41,M,897209,363,3,0.943600327,1,0.761294976,1,0.9207123,1,0.81470805,1
87344Q93HS,65,M,428587,852,4,0.854578327,1,0.724099436,1,0.906979,1,0.4133437,0
65782N96KO,41,M,1403728,452,3,0.983553613,1,0.844896326,1,0.9207123,1,0.84033704,1
23233A15RG,57,M,810115,697,4,0.943889863,1,0.783196822,1,0.79390055,1,0.89301276,1
28131E49EB,41,F,1165990,459,3,0.963996785,1,0.777970236,1,0.91841966,1,0.79467833,1
00607J00KX,52,F,1628750,974,4,0.991280075,1,0.887489972,1,0.83748424,1,0.943103,1
39235F92OT,41,F,1203572,403,3,0.96713702,1,0.78582621,1,0.91841966,1,0.8031569,1
79012Z16HR,48,F,862682,487,3,0.920121493,1,0.697095941,1,0.9332561,1,0.864143,1
81872U50MR,45,F,990281,181,1,0.71012514,1,0.290000981,0,0.28282347,0,0.1303126,0
30227X96NQ,31,F,905248,368,3,0.939745817,1,0.746272088,1,0.9112058,1,0.8321254,1
27689Q40YY,47,M,1048299,313,2,0.818345437,1,0.407670167,0,0.5861742,1,0.48140305,0
29617U46IJ,63,M,982856,427,3,0.941530135,1,0.730897906,1,0.81434757,1,0.88577497,1
61177D63IC,38,F,1547993,468,3,0.986383358,1,0.842728214,1,0.919882,1,0.88227826,1
30021D32SA,63,M,1876628,600,4,0.995660539,1,0.926800505,1,0.7794336,1,0.9021285,1
12609W81AV,60,M,485866,416,3,0.826886301,1,0.652676585,1,0.78023577,1,0.19487995,0
75187F73TJ,36,M,1438551,327,2,0.931720697,1,0.540698034,1,0.64566404,1,0.5679498,1
64771R99JV,49,M,1039130,772,4,0.970426753,1,0.835646604,1,0.8685654,1,0.8358455,1
86139S97BG,39,M,1234181,143,1,0.856220656,1,0.414487066,0,0.5786984,1,0.5278675,1
78113A36OV,51,M,1117402,656,4,0.975026554,1,0.844725773,1,0.84713405,1,0.9401691,1
91318E18MP,52,F,1635292,59,1,0.91963555,1,0.440905571,0,0.3137721,0,0.34107572,0
32138S67MJ,51,F,452334,69,1,0.371439681,0,0.200188477,0,0.4225813,0,0.112932965,0
26064Q27TZ,49,M,1069436,858,4,0.972537343,1,0.840111845,1,0.8685654,1,0.9111692,1
06784N08NA,35,M,1186551,442,3,0.973764823,1,0.82565062,1,0.9288631,1,0.8187069,1
33934V55II,55,F,1025249,222,2,0.759377823,1,0.333244931,0,0.38803703,0,0.19583502,0
76798G77HZ,26,M,1210176,351,2,0.896077619,1,0.515451506,1,0.7214065,1,0.5317489,1
31292D93NK,37,M,832408,372,3,0.937049595,1,0.756163377,1,0.90978557,1,0.80760217,1
20028R64OZ,49,M,1690185,477,3,0.991156907,1,0.880371881,1,0.89880913,1,0.94660336,1
42707P13SK,53,F,1856381,342,2,0.963120197,1,0.594275546,1,0.4086525,0,0.46698362,0
57248Y22CN,43,M,1034448,211,2,0.820016568,1,0.415625546,0,0.5700277,1,0.49082696,0
56117U96WE,35,M,710691,346,2,0.688793639,1,0.361168563,0,0.5196353,1,0.5031974,1
92722Q37MD,28,M,1480475,203,2,0.943272203,1,0.574669139,1,0.66705006,1,0.5450818,1
90866V23PU,39,M,1968371,145,1,0.974184791,1,0.655464604,1,0.5786984,1,0.6147753,1
49066S31JL,63,F,1756453,13,1,0.931839257,1,0.45790044,0,0.31217852,0,0.3632478,0
02278D68PA,52,F,1266709,454,3,0.968137886,1,0.774257931,1,0.886927,1,0.7721255,1
39227D42IN,50,F,1046654,273,2,0.779154588,1,0.350672971,0,0.4369907,0,0.39714652,0
11298L11BW,33,F,891026,289,2,0.743712343,1,0.357932355,0,0.60857946,1,0.42615882,0
41762R97BN,65,M,1693197,157,1,0.933321122,1,0.478037896,0,0.32923475,0,0.48239446,0
09192I21BG,53,F,369989,568,4,0.825813633,1,0.706721163,1,0.8960908,1,0.51106054,1
54835U57QS,43,M,1792626,157,1,0.958614036,1,0.581245003,1,0.50022155,1,0.45920032,0
44374R12JO,64,F,1849713,470,3,0.991352388,1,0.866302084,1,0.77757204,1,0.9003544,1
63765G02OK,38,M,879579,419,3,0.943079169,1,0.763746049,1,0.9301537,1,0.84302366,1
71846A02ON,51,M,1845862,14,1,0.960235238,1,0.578210749,1,0.39248937,0,0.4486697,0
95319Z13DS,58,M,1174904,419,3,0.965095592,1,0.781471152,1,0.7862656,1,0.8053358,1
77956X47DE,46,F,887130,429,3,0.926118522,1,0.707657598,1,0.9237315,1,0.85093635,1
27276T45GH,35,F,1082694,665,4,0.972243061,1,0.836214923,1,0.89493895,1,0.8565993,1
01208I73ZO,38,F,1580730,109,1,0.921405147,1,0.455299385,0,0.35488656,0,0.3086674,0
08860V90RV,48,F,1249041,258,2,0.857267808,1,0.411012711,0,0.5287978,1,0.49311814,0
27190P48KB,52,F,349306,225,2,0.373776935,0,0.238842808,0,0.37643024,0,0.07445376,0
15754U80UV,57,M,898168,353,2,0.733475835,1,0.343803684,0,0.36907557,0,0.43251762,0
39667N01WE,29,F,1110105,303,2,0.840563059,1,0.425827495,0,0.65339136,1,0.47791758,0
52352G90YV,62,M,677233,310,2,0.59846267,1,0.288343757,0,0.4160447,0,0.43883136,0
77989Z83HW,47,M,1900084,287,2,0.974600598,1,0.674482803,1,0.5861742,1,0.55138093,1
48585O15AK,47,F,1335072,112,1,0.850691771,1,0.366346272,0,0.3014064,0,0.27010015,0
29648U21CB,29,M,1241486,986,4,0.985661168,1,0.889867948,1,0.91814613,1,0.8949399,1
38322G32OR,39,M,1745202,362,3,0.993124456,1,0.900156527,1,0.9141785,1,0.911034,1
51509O31YF,50,F,1125392,336,2,0.811343248,1,0.372400205,0,0.4369907,0,0.47430202,0
37045O61MC,56,F,1788066,266,2,0.955046205,1,0.561414296,1,0.32666203,0,0.41045347,0
37002Y01VK,33,M,805718,358,2,0.742025587,1,0.382977333,0,0.62740403,1,0.4700422,0
29468Y62VX,43,M,1490490,194,1,0.915499738,1,0.464766983,0,0.50022155,1,0.50092506,1
45400N06HJ,60,F,865730,466,3,0.909974021,1,0.667797808,1,0.8175113,1,0.886062,1
66234I16HO,58,M,1517101,19,1,0.906929333,1,0.428651508,0,0.34317377,0,0.5001303,1
83854W43JB,42,M,1766469,227,2,0.96671905,1,0.640525507,1,0.5709699,1,0.5188301,1
97479F98TD,37,M,1873668,162,1,0.968186367,1,0.627227075,1,0.5742678,1,0.4143949,0
27007U00DL,44,M,990727,233,2,0.801385835,1,0.402003206,0,0.5792184,1,0.44399795,0
71971G71RA,29,F,741669,108,1,0.61188155,1,0.275831806,0,0.40508497,0,0.33219123,0
47624R87IV,51,F,1212878,799,4,0.975850678,1,0.83236359,1,0.83110124,1,0.92837244,1
34239L07ZP,32,M,766312,546,4,0.952608273,1,0.822824181,1,0.90981716,1,0.8634173,1
55534R75ZJ,29,M,1370357,438,3,0.984411173,1,0.858426507,1,0.93134916,1,0.81012565,1
59066Z08JV,39,M,1632902,381,3,0.990901141,1,0.882669704,1,0.9141785,1,0.91082233,1
91305P27CJ,53,F,379933,367,3,0.763561562,1,0.616245262,1,0.82891923,1,0.22278501,0
01548K84SS,61,F,1329916,195,1,0.827164917,1,0.328601506,0,0.31629372,0,0.4669663,0
66063B10HW,62,M,573374,318,2,0.534413569,1,0.275143722,0,0.464036,0,0.08693261,0
61110N60CE,63,M,822172,996,4,0.941796378,1,0.773751969,1,0.7794336,1,0.8339196,1
00042W24TY,37,M,1587509,112,1,0.936782997,1,0.512630629,1,0.5742678,1,0.5557881,1
06763N30HR,31,M,1004712,176,1,0.78573326,1,0.374231279,0,0.6835818,1,0.44101283,0
01873K15GU,27,M,1276176,1017,4,0.987139359,1,0.895136235,1,0.9216468,1,0.87769914,1
37011V59FP,27,F,959398,186,1,0.736109564,1,0.328105301,0,0.5508183,1,0.34625494,0
14723M66WH,57,F,1032402,265,2,0.758450399,1,0.329632761,0,0.33073416,0,0.23293653,0
24557U22MM,54,M,1754441,947,4,0.994686264,1,0.920462108,1,0.86093235,1,0.9393294,1
76289Y21GM,32,F,939050,50,1,0.714436183,1,0.310502287,0,0.5404109,1,0.32991233,0
71800J92IF,54,M,752362,586,4,0.937733288,1,0.78103766,1,0.9225919,1,0.9041207,1
79993M70XO,32,M,1395904,434,3,0.98485986,1,0.85723522,1,0.9264795,1,0.7716984,1
89896F53JS,60,F,1236942,203,2,0.835346932,1,0.375131399,0,0.35544196,0,0.4535795,0
04664X23IM,48,F,1469216,327,2,0.912654887,1,0.463046865,0,0.5287978,1,0.5067311,1
00172A93MB,44,M,1125392,429,3,0.966317115,1,0.798316683,1,0.911434,1,0.8300893,1
20988K08FR,33,F,670170,181,1,0.557075713,1,0.257333091,0,0.45281535,0,0.33213946,0
41617D36IH,47,M,1209880,664,4,0.980985145,1,0.864256286,1,0.92960185,1,0.9303719,1
15320M92HN,34,F,910880,236,2,0.750963039,1,0.360643628,0,0.6123354,1,0.43477428,0
06572Q54YW,54,M,885215,830,4,0.954615846,1,0.802844579,1,0.86093235,1,0.90209806,1
56148E58RU,27,F,1102481,483,3,0.964055311,1,0.792082462,1,0.90527016,1,0.6835003,1
85093T31JA,40,F,833990,454,3,0.921584535,1,0.709486768,1,0.9100199,1,0.7960563,1
37193G71IM,27,F,883795,913,4,0.958835637,1,0.818772161,1,0.8939539,1,0.7447617,1
43811U28BD,35,M,729275,535,4,0.946496815,1,0.813804481,1,0.88568294,1,0.8697947,1
68814X64CB,41,F,1420659,462,3,0.980695768,1,0.818353974,1,0.91841966,1,0.8065856,1
70848T60CP,33,M,637685,346,2,0.653382981,1,0.355479441,0,0.5460559,1,0.13615236,0
45950U53HZ,41,M,1838462,997,4,0.996291118,1,0.938925428,1,0.9264604,1,0.92589307,1
43555M46BG,49,M,1233282,218,2,0.875154911,1,0.454921416,0,0.5123952,1,0.5415045,1
70827V11RM,62,M,681188,484,3,0.88410276,1,0.673047712,1,0.8908025,1,0.8583548,1
66382Y27FN,45,F,1581332,479,3,0.986425481,1,0.838161709,1,0.9184157,1,0.9396661,1
98281K81SR,59,M,1358137,529,4,0.984899871,1,0.86454243,1,0.8111826,1,0.9437095,1
38950W53TX,27,F,789710,441,3,0.924323218,1,0.72998311,1,0.9288069,1,0.80030394,1
21504V41FX,47,F,1070374,722,4,0.967289143,1,0.814222301,1,0.8950071,1,0.8728212,1
91719Y55HM,63,F,1453866,325,2,0.894254438,1,0.416375227,0,0.34426847,0,0.44909823,0
95419F20ZF,45,F,1236193,493,3,0.968259766,1,0.783292681,1,0.9184157,1,0.8278203,1
84084K93OQ,58,F,1243955,189,1,0.799644267,1,0.318504853,0,0.28996062,0,0.478537,0
98353C67TH,56,F,424437,342,2,0.407763526,0,0.236859863,0,0.43162814,0,0.05618881,0
31069X72PG,47,M,1092438,52,1,0.791757655,1,0.353595359,0,0.52896446,1,0.5022928,1
96704W55OE,44,M,958390,266,2,0.788124169,1,0.394652226,0,0.5792184,1,0.45304996,0
71897U94UV,59,M,1329180,365,3,0.975780239,1,0.804892135,1,0.7731661,1,0.78342646,1
71561G05PV,37,F,1496819,347,2,0.927083326,1,0.502574652,1,0.5501158,1,0.49903235,0
61226W78RM,36,F,829180,70,1,0.644420916,1,0.274957525,0,0.33949128,0,0.14930233,0
97956Y45OQ,35,M,657729,300,2,0.659550826,1,0.353342427,0,0.5583639,1,0.512337,1
18613Q13ZD,31,F,1136528,464,3,0.965399553,1,0.79157524,1,0.9112058,1,0.70797753,1
50308M63IU,58,F,1144921,439,3,0.954283575,1,0.737380431,1,0.8155268,1,0.80607265,1
51205D22JO,54,M,334908,346,2,0.408636077,0,0.271010841,0,0.51669383,1,0.09233314,0
60434L93EP,62,M,1387856,481,3,0.978311461,1,0.808256361,1,0.81306,1,0.7906288,1
13501Q54LD,51,F,604597,475,3,0.853255155,1,0.643676857,1,0.94316465,1,0.31393522,0
23202Z15SU,60,M,561877,451,3,0.852566756,1,0.661477458,1,0.88502026,1,0.21028143,0
44476V68YA,64,M,897795,14,1,0.657024241,1,0.267358918,0,0.33068094,0,0.25866517,0
95120N02JX,34,M,1087880,439,3,0.966992415,1,0.809192932,1,0.92602074,1,0.7726393,1
43246G66CZ,56,M,1206619,35,1,0.820382754,1,0.361724868,0,0.37780893,0,0.5358269,1
46119L22XU,42,M,1100146,873,4,0.976454994,1,0.855213935,1,0.90917826,1,0.89411646,1
13218W73VT,51,M,1136095,417,3,0.964521893,1,0.787331923,1,0.87742037,1,0.8014283,1
35157L76NB,26,M,1498774,298,2,0.946857309,1,0.585326843,1,0.7214065,1,0.63591015,1
31575M64DQ,58,M,998795,168,1,0.725763981,1,0.303440219,0,0.34317377,0,0.3236416,0
54357E86NM,59,F,1489189,193,1,0.879666319,1,0.369827217,0,0.296635,0,0.44546014,0
42391U69XK,51,M,1387986,26,1,0.88418792,1,0.416329097,0,0.39248937,0,0.47839835,0
79065T85FZ,44,F,1451908,90,1,0.8877987,1,0.4009854,0,0.2622318,0,0.2567126,0
03812M70CI,48,M,1600043,99,1,0.930899034,1,0.489645256,0,0.57073313,1,0.6229129,1
57433L14VC,34,F,868432,204,2,0.730469144,1,0.349382145,0,0.6123354,1,0.47908512,0
76551H00YW,56,M,932286,511,4,0.958571117,1,0.807621634,1,0.83295363,1,0.92381024,1
59594C72RK,48,F,847551,131,1,0.623036932,1,0.252043586,0,0.34343007,0,0.15565875,0
29506X87ZJ,42,F,932891,275,2,0.744002907,1,0.345099869,0,0.47364494,0,0.2891539,0
73878Z71LE,59,M,398656,498,3,0.795096781,1,0.649431931,1,0.77970266,1,0.16847722,0
40990X53ED,47,F,1421252,355,2,0.903557833,1,0.453534382,0,0.5013641,1,0.46403226,0
39994O27HI,39,F,1267350,380,3,0.972493584,1,0.799488458,1,0.9085015,1,0.7725496,1
30554L93DV,41,M,1606222,304,2,0.951545026,1,0.581569334,1,0.59448355,1,0.5540298,1
07649V96WI,56,M,1804101,761,4,0.995198255,1,0.92476649,1,0.83295363,1,0.92814976,1
24485P41MK,31,F,1015929,160,1,0.754340483,1,0.33004358,0,0.54083115,1,0.29655203,0
05079C83PM,37,M,1437380,493,3,0.985540122,1,0.854888924,1,0.90978557,1,0.8348112,1
08996L25ZM,52,M,658626,750,4,0.924097147,1,0.774164215,1,0.9443924,1,0.90452635,1
93970X60QM,30,M,1123446,153,1,0.833345367,1,0.408829653,0,0.67708063,1,0.6535066,1
98556C12IH,55,F,1862538,438,3,0.992443784,1,0.879930219,1,0.89090914,1,0.9555785,1
91921Q18JM,42,M,1888006,872,4,0.99668632,1,0.942657502,1,0.90917826,1,0.91662484,1
19607H04RX,47,F,1551878,30,1,0.907650149,1,0.420249115,0,0.3014064,0,0.2726199,0
37209E82VI,62,F,1282480,340,2,0.84754451,1,0.379760901,0,0.3527243,0,0.4442233,0
52672J13GD,64,F,1588049,445,3,0.983434637,1,0.808283749,1,0.77757204,1,0.88858587,1
90562Y33TV,40,F,1531961,441,3,0.98550537,1,0.836785166,1,0.9100199,1,0.88895047,1
53481B14WR,45,M,1372716,191,1,0.887301824,1,0.429567672,0,0.5170833,1,0.5169841,1
55866W13MK,42,M,1282700,347,2,0.89588434,1,0.486516876,0,0.5709699,1,0.50479186,1
82990G26FL,30,M,1265461,939,4,0.9863343,1,0.890907863,1,0.93657833,1,0.9017819,1
87306N93MO,47,F,1538789,439,3,0.984569307,1,0.826708787,1,0.93113035,1,0.9199563,1
62642O41JD,52,M,902173,709,4,0.957378941,1,0.80967977,1,0.85489345,1,0.8864697,1
72777K71IN,52,M,527084,468,3,0.853160467,1,0.677408647,1,0.8602864,1,0.20729879,0
49040T25TM,26,M,1061943,13,1,0.817718847,1,0.402214249,0,0.69806784,1,0.5957238,1
71943T10UN,37,F,977623,852,4,0.963343626,1,0.817119426,1,0.89047384,1,0.8141291,1
24302Z99YO,55,F,620037,86,1,0.462468094,0,0.206398008,0,0.42002752,0,0.06202165,0
78722I06JU,47,M,1721461,353,2,0.960762313,1,0.610189313,1,0.5861742,1,0.5806532,1
98299J59IE,58,F,967618,200,2,0.725069797,1,0.31304732,0,0.34961647,0,0.24304262,0
85513J81HD,33,M,1112984,782,4,0.979388124,1,0.869368227,1,0.91854334,1,0.85861945,1
27906D38OU,26,F,672275,702,4,0.932625137,1,0.791682562,1,0.8956562,1,0.82383746,1
97381G22MN,27,F,882185,132,1,0.696706803,1,0.308734158,0,0.5508183,1,0.34160185,0
14370X17EP,37,F,835241,415,3,0.924268334,1,0.716874284,1,0.8984567,1,0.7888462,1
65048S18JA,58,M,1355659,1007,4,0.984978447,1,0.865622251,1,0.7930578,1,0.94118226,1
33373L72OV,54,M,335626,324,2,0.409072495,0,0.271112457,0,0.51669383,1,0.09195929,0
44359Q02IT,49,F,1145960,463,3,0.958706347,1,0.757275025,1,0.89506316,1,0.7936342,1
69117N63BX,56,F,1136616,115,1,0.757162819,1,0.297938787,0,0.30680227,0,0.45032427,0
62026G57LE,50,M,1897015,910,4,0.99644841,1,0.938233771,1,0.8777424,1,0.9202989,1
55338A27RU,32,F,678203,6,1,0.564890233,1,0.260519817,0,0.4221484,0,0.33440927,0
07997A36FC,37,F,1523778,596,4,0.990456721,1,0.887702552,1,0.89047384,1,0.85582703,1
02418I70NX,44,M,805643,862,4,0.95079587,1,0.806589961,1,0.9253768,1,0.90628606,1
15044L81YN,28,M,897690,38,1,0.7436137,1,0.355907884,0,0.69369775,1,0.44501323,0
88535W91XP,28,M,771386,14,1,0.678568037,1,0.325700383,0,0.6700904,1,0.37891376,0
82397Q47XJ,57,F,986756,428,3,0.934150668,1,0.703993641,1,0.8237448,1,0.8632042,1
16006O16UB,59,M,544749,418,3,0.8485573,1,0.661817164,1,0.8812046,1,0.18943565,0
51695L18UL,34,M,1050589,380,3,0.963864377,1,0.802404207,1,0.92602074,1,0.8158616,1
05824L64ZB,38,F,1508254,383,3,0.984973718,1,0.836666463,1,0.919882,1,0.7987637,1
17108R35AC,48,F,1152290,457,3,0.959779393,1,0.760812134,1,0.9332561,1,0.8114598,1
37724B11JE,38,F,921808,249,2,0.747462066,1,0.352808558,0,0.6193246,1,0.31803754,0
03264S54EL,36,M,992252,778,4,0.971330954,1,0.849205824,1,0.92462903,1,0.8441453,1
95347J89QH,35,M,901059,368,3,0.94765305,1,0.774461191,1,0.9288631,1,0.84420013,1
